WORD: poster, FREQ: 1
WORD: vessel, FREQ: 3
WORD: four, FREQ: 3
WORD: room, FREQ: 3
WORD: offers, FREQ: 3
WORD: abdirahman, FREQ: 3
WORD: glass, FREQ: 3
WORD: engineer, FREQ: 3
WORD: perry, FREQ: 3
WORD: david, FREQ: 3
WORD: members, FREQ: 3
WORD: faysal, FREQ: 3
WORD: ahmed, FREQ: 3
WORD: five, FREQ: 3
WORD: castellano, FREQ: 3
WORD: three, FREQ: 3
WORD: life, FREQ: 3
WORD: portrayed, FREQ: 3
WORD: ali, FREQ: 3
WORD: mission, FREQ: 3
WORD: essential, FREQ: 3
WORD: hospital, FREQ: 3
WORD: corpsman, FREQ: 3
WORD: class, FREQ: 3
WORD: national, FREQ: 3
WORD: udt, FREQ: 3
WORD: capt, FREQ: 3
WORD: score, FREQ: 3
WORD: soundtrack, FREQ: 3
WORD: end, FREQ: 3
WORD: behind, FREQ: 3
WORD: gravity, FREQ: 3
WORD: direction, FREQ: 3
WORD: reviews, FREQ: 3
WORD: metacritic, FREQ: 3
WORD: mixing, FREQ: 3
WORD: smith, FREQ: 3
WORD: chicago, FREQ: 3
WORD: stone, FREQ: 3
WORD: oliver, FREQ: 3
WORD: tarney, FREQ: 3
WORD: cinema, FREQ: 3
WORD: editors, FREQ: 3
WORD: detroit, FREQ: 3
WORD: online, FREQ: 3
WORD: diego, FREQ: 3
WORD: usc, FREQ: 3
WORD: scripter, FREQ: 3
WORD: stated, FREQ: 3
WORD: april, FREQ: 3
WORD: jason, FREQ: 3
WORD: bourne, FREQ: 3
WORD: fifty, FREQ: 3
WORD: shades, FREQ: 3
WORD: directed, FREQ: 4
WORD: rudin, FREQ: 4
WORD: henry, FREQ: 4
WORD: jackman, FREQ: 4
WORD: cinematography, FREQ: 4
WORD: states, FREQ: 4
WORD: budget, FREQ: 4
WORD: seals, FREQ: 4
WORD: producers, FREQ: 4
WORD: filming, FREQ: 4
WORD: critical, FREQ: 4
WORD: ten, FREQ: 4
WORD: media, FREQ: 4
WORD: shane, FREQ: 4
WORD: engine, FREQ: 4
WORD: aboard, FREQ: 4
WORD: chief, FREQ: 4
WORD: full, FREQ: 4
WORD: mark, FREQ: 4
WORD: casting, FREQ: 4
WORD: actors, FREQ: 4
WORD: america, FREQ: 4
WORD: rotten, FREQ: 4
WORD: tomatoes, FREQ: 4
WORD: performance, FREQ: 4
WORD: bafta, FREQ: 4
WORD: empire, FREQ: 4
WORD: feature, FREQ: 4
WORD: year, FREQ: 4
WORD: directors, FREQ: 4
WORD: reel, FREQ: 4
WORD: male, FREQ: 4
WORD: original, FREQ: 4
WORD: august, FREQ: 4
WORD: winners, FREQ: 4
WORD: archived, FREQ: 4
WORD: release, FREQ: 5
WORD: scott, FREQ: 5
WORD: de, FREQ: 5
WORD: luca, FREQ: 5
WORD: based, FREQ: 5
WORD: production, FREQ: 5
WORD: united, FREQ: 5
WORD: abduwali, FREQ: 5
WORD: top, FREQ: 5
WORD: pirate, FREQ: 5
WORD: murphy, FREQ: 5
WORD: one, FREQ: 5
WORD: board, FREQ: 5
WORD: search, FREQ: 5
WORD: bainbridge, FREQ: 5
WORD: museum, FREQ: 5
WORD: drama, FREQ: 5
WORD: daily, FREQ: 5
WORD: outstanding, FREQ: 5
WORD: association, FREQ: 5
WORD: circle, FREQ: 5
WORD: screen, FREQ: 5
WORD: bbc, FREQ: 5
WORD: music, FREQ: 6
WORD: hijacking, FREQ: 6
WORD: festival, FREQ: 6
WORD: academy, FREQ: 6
WORD: first, FREQ: 6
WORD: bilal, FREQ: 6
WORD: chris, FREQ: 6
WORD: hollywood, FREQ: 6
WORD: golden, FREQ: 6
WORD: times, FREQ: 6
WORD: san, FREQ: 6
WORD: role, FREQ: 6
WORD: london, FREQ: 6
WORD: com, FREQ: 6
WORD: variety, FREQ: 6
WORD: slave, FREQ: 6
WORD: michael, FREQ: 7
WORD: rouse, FREQ: 7
WORD: box, FREQ: 7
WORD: office, FREQ: 7
WORD: american, FREQ: 7
WORD: award, FREQ: 7
WORD: mv, FREQ: 7
WORD: september, FREQ: 7
WORD: motion, FREQ: 7
WORD: mike, FREQ: 8
WORD: seal, FREQ: 8
WORD: years, FREQ: 8
WORD: news, FREQ: 8
WORD: list, FREQ: 8
WORD: reporter, FREQ: 8
WORD: nominees, FREQ: 8
WORD: christopher, FREQ: 9
WORD: somali, FREQ: 9
WORD: post, FREQ: 9
WORD: won, FREQ: 9
WORD: guild, FREQ: 9
WORD: february, FREQ: 9
WORD: million, FREQ: 10
WORD: york, FREQ: 10
WORD: nominations, FREQ: 10
WORD: adapted, FREQ: 10
WORD: ship, FREQ: 10
WORD: najee, FREQ: 10
WORD: editing, FREQ: 10
WORD: navy, FREQ: 11
WORD: picture, FREQ: 11
WORD: crew, FREQ: 11
WORD: director, FREQ: 11
WORD: billy, FREQ: 12
WORD: lifeboat, FREQ: 12
WORD: sound, FREQ: 12
WORD: society, FREQ: 12
WORD: ray, FREQ: 13
WORD: richard, FREQ: 13
WORD: screenplay, FREQ: 14
WORD: muse, FREQ: 15
WORD: march, FREQ: 15
WORD: edit, FREQ: 16
WORD: paul, FREQ: 17
WORD: pirates, FREQ: 17
WORD: alabama, FREQ: 18
WORD: supporting, FREQ: 18
WORD: maersk, FREQ: 19
WORD: greengrass, FREQ: 20
WORD: critics, FREQ: 20
WORD: january, FREQ: 22
WORD: december, FREQ: 22
WORD: barkhad, FREQ: 25
WORD: october, FREQ: 26
WORD: tom, FREQ: 27
WORD: abdi, FREQ: 27
WORD: hanks, FREQ: 28
WORD: actor, FREQ: 30
WORD: awards, FREQ: 33
WORD: captain, FREQ: 60
WORD: nominated, FREQ: 65
WORD: best, FREQ: 79
WORD: phillips, FREQ: 88
